record_id,operation,data_store,is_first_query,exec_time,num_records
1662195201212,basic_write,rds,,181,500
1662195201670,basic_write,rds,,200,500
1662195202110,basic_write,rds,,200,500
1662195202569,basic_write,rds,,198,500
1662195203009,basic_write,rds,,179,500
1662195203468,basic_write,rds,,198,500
1662195203876,basic_write,rds,,61,170
1662195213955,basic_write,timestream,,27678,6170
1662195245423,basic_write,cloudwatch_logs,,236,500
1662195245909,basic_write,cloudwatch_logs,,191,500
1662195246370,basic_write,cloudwatch_logs,,209,500
1662195246851,basic_write,cloudwatch_logs,,205,500
1662195247349,basic_write,cloudwatch_logs,,209,500
1662195247812,basic_write,cloudwatch_logs,,160,500
1662195248349,basic_write,cloudwatch_logs,,189,500
1662195248792,basic_write,cloudwatch_logs,,160,500
1662195249309,basic_write,cloudwatch_logs,,200,500
1662195249810,basic_write,cloudwatch_logs,,215,500
1662195250632,basic_write,cloudwatch_logs,,160,500
1662195251131,basic_write,cloudwatch_logs,,197,500
1662195251571,basic_write,cloudwatch_logs,,98,110
1662195257149,basic_write,elasticsearch,,578,6110
1662195261168,basic_write,rds,,181,500
1662195261591,basic_write,rds,,163,500
1662195262031,basic_write,rds,,200,500
1662195262451,basic_write,rds,,199,500
1662195262879,basic_write,rds,,199,500
1662195263349,basic_write,rds,,161,500
1662195263751,basic_write,rds,,186,500
1662195264211,basic_write,rds,,199,500
1662195264631,basic_write,rds,,199,500
1662195265060,basic_write,rds,,178,500
1662195265529,basic_write,rds,,181,500
1662195265936,basic_write,rds,,181,500
1662195266390,basic_write,rds,,42,110
1662195275710,basic_write,timestream,,28398,6110
1662195308592,basic_write,cloudwatch_logs,,174,500
1662195309033,basic_write,cloudwatch_logs,,185,500
1662195309532,basic_write,cloudwatch_logs,,187,500
1662195310050,basic_write,cloudwatch_logs,,195,500
1662195310493,basic_write,cloudwatch_logs,,225,500
1662195311031,basic_write,cloudwatch_logs,,225,500
1662195311473,basic_write,cloudwatch_logs,,197,500
1662195312011,basic_write,cloudwatch_logs,,229,500
1662195312473,basic_write,cloudwatch_logs,,198,500
1662195313011,basic_write,cloudwatch_logs,,211,500
1662195313491,basic_write,cloudwatch_logs,,187,500
1662195313953,basic_write,cloudwatch_logs,,160,500
1662195314397,basic_write,cloudwatch_logs,,84,56
1662195320110,basic_write,elasticsearch,,859,6056
1662195324136,basic_write,rds,,278,500
1662195324591,basic_write,rds,,170,500
1662195325051,basic_write,rds,,202,500
1662195325481,basic_write,rds,,184,500
1662195325932,basic_write,rds,,164,500
1662195326357,basic_write,rds,,163,500
1662195326811,basic_write,rds,,181,500
1662195327221,basic_write,rds,,202,500
1662195327677,basic_write,rds,,182,500
1662195328117,basic_write,rds,,163,500
1662195328590,basic_write,rds,,183,500
1662195328992,basic_write,rds,,200,500
1662195329431,basic_write,rds,,78,56
1662195339790,basic_write,timestream,,26857,6056
1662195370652,basic_write,cloudwatch_logs,,1566,500
1662195372433,basic_write,cloudwatch_logs,,1285,500
1662195374052,basic_write,cloudwatch_logs,,1141,500
1662195375472,basic_write,cloudwatch_logs,,686,500
1662195376472,basic_write,cloudwatch_logs,,1273,500
1662195377992,basic_write,cloudwatch_logs,,698,500
1662195378991,basic_write,cloudwatch_logs,,851,500
1662195380092,basic_write,cloudwatch_logs,,984,500
1662195381354,basic_write,cloudwatch_logs,,1042,500
1662195382711,basic_write,cloudwatch_logs,,961,500
1662195383933,basic_write,cloudwatch_logs,,968,500
1662195385214,basic_write,cloudwatch_logs,,610,498
1662195391610,basic_write,elasticsearch,,540,5998
1662195395181,basic_write,rds,,199,500
1662195395577,basic_write,rds,,163,500
1662195396013,basic_write,rds,,182,500
1662195396461,basic_write,rds,,159,500
1662195396894,basic_write,rds,,164,500
1662195397314,basic_write,rds,,185,500
1662195397781,basic_write,rds,,181,500
1662195398232,basic_write,rds,,163,500
1662195398657,basic_write,rds,,162,500
1662195399093,basic_write,rds,,142,500
1662195399551,basic_write,rds,,180,500
1662195399991,basic_write,rds,,201,498
1662195408971,basic_write,timestream,,27863,5998
1662195756821,basic_write,cloudwatch_logs,,238,500
1662195757251,basic_write,cloudwatch_logs,,160,500
1662195757748,basic_write,cloudwatch_logs,,211,500
1662195758208,basic_write,cloudwatch_logs,,159,500
1662195758648,basic_write,cloudwatch_logs,,209,500
1662195759108,basic_write,cloudwatch_logs,,179,500
1662195759529,basic_write,cloudwatch_logs,,160,500
1662195759950,basic_write,cloudwatch_logs,,128,357
1662195763747,basic_write,elasticsearch,,762,3857
1662195766474,basic_write,rds,,219,500
1662195766948,basic_write,rds,,182,500
1662195767311,basic_write,rds,,162,500
1662195767730,basic_write,rds,,162,500
1662195768168,basic_write,rds,,180,500
1662195768589,basic_write,rds,,179,500
1662195768998,basic_write,rds,,181,500
1662195769448,basic_write,rds,,159,357
1662195777408,basic_write,timestream,,16810,3857
1662195796930,basic_write,cloudwatch_logs,,233,500
1662195797369,basic_write,cloudwatch_logs,,190,500
1662195798210,basic_write,cloudwatch_logs,,166,500
1662195798689,basic_write,cloudwatch_logs,,206,500
1662195799131,basic_write,cloudwatch_logs,,175,500
1662195799647,basic_write,cloudwatch_logs,,206,500
1662195800109,basic_write,cloudwatch_logs,,203,500
1662195800568,basic_write,cloudwatch_logs,,151,357
1662195803687,basic_write,elasticsearch,,932,3857
1662195806690,basic_write,rds,,199,500
1662195807089,basic_write,rds,,199,500
1662195807494,basic_write,rds,,162,500
1662195807948,basic_write,rds,,180,500
1662195808369,basic_write,rds,,162,500
1662195808794,basic_write,rds,,159,500
1662195809248,basic_write,rds,,181,500
1662195809638,basic_write,rds,,139,357
1662195817390,basic_write,timestream,,16737,3857
1662195836828,basic_write,cloudwatch_logs,,679,500
1662195837788,basic_write,cloudwatch_logs,,209,500
1662195838250,basic_write,cloudwatch_logs,,190,500
1662195838749,basic_write,cloudwatch_logs,,197,500
1662195839228,basic_write,cloudwatch_logs,,215,500
1662195839671,basic_write,cloudwatch_logs,,215,500
1662195840209,basic_write,cloudwatch_logs,,208,500
1662195840611,basic_write,cloudwatch_logs,,132,357
1662195844168,basic_write,elasticsearch,,641,3857
1662195846889,basic_write,rds,,203,500
1662195847671,basic_write,rds,,182,500
1662195848109,basic_write,rds,,200,500
1662195848533,basic_write,rds,,200,500
1662195848958,basic_write,rds,,162,500
1662195849391,basic_write,rds,,161,500
1662195849829,basic_write,rds,,180,500
1662195850231,basic_write,rds,,138,357
1662195858608,basic_write,timestream,,14724,3857
1662195877002,basic_write,cloudwatch_logs,,231,500
1662195877430,basic_write,cloudwatch_logs,,160,500
1662195877909,basic_write,cloudwatch_logs,,188,500
1662195878351,basic_write,cloudwatch_logs,,172,500
1662195878830,basic_write,cloudwatch_logs,,160,500
1662195879290,basic_write,cloudwatch_logs,,197,500
1662195879789,basic_write,cloudwatch_logs,,253,500
1662195880288,basic_write,cloudwatch_logs,,159,355
1662195883728,basic_write,elasticsearch,,759,3855
1662195886557,basic_write,rds,,181,500
1662195886956,basic_write,rds,,162,500
1662195887389,basic_write,rds,,179,500
1662195887791,basic_write,rds,,161,500
1662195888230,basic_write,rds,,160,500
1662195888669,basic_write,rds,,200,500
1662195889075,basic_write,rds,,180,500
1662195889511,basic_write,rds,,124,355
1662195898048,basic_write,timestream,,15262,3855
1662195916445,basic_write,cloudwatch_logs,,215,500
1662195916869,basic_write,cloudwatch_logs,,226,500
1662195917350,basic_write,cloudwatch_logs,,169,500
1662195917811,basic_write,cloudwatch_logs,,159,500
1662195918308,basic_write,cloudwatch_logs,,159,500
1662195918768,basic_write,cloudwatch_logs,,229,500
1662195919250,basic_write,cloudwatch_logs,,203,500
1662195920108,basic_write,cloudwatch_logs,,150,354
1662195923528,basic_write,elasticsearch,,640,3854
1662195926393,basic_write,rds,,216,500
1662195926814,basic_write,rds,,204,500
1662195927249,basic_write,rds,,235,500
1662195927708,basic_write,rds,,184,500
1662195928107,basic_write,rds,,183,500
1662195928569,basic_write,rds,,181,500
1662195928974,basic_write,rds,,144,500
1662195929394,basic_write,rds,,103,354
1662195938288,basic_write,timestream,,15118,3854
1662195955652,basic_write,cloudwatch_logs,,675,500
1662195956610,basic_write,cloudwatch_logs,,287,500
1662195957169,basic_write,cloudwatch_logs,,198,500
1662195957631,basic_write,cloudwatch_logs,,160,500
1662195958109,basic_write,cloudwatch_logs,,188,500
1662195958552,basic_write,cloudwatch_logs,,160,500
1662195959049,basic_write,cloudwatch_logs,,141,500
1662195959510,basic_write,cloudwatch_logs,,157,354
1662195962929,basic_write,elasticsearch,,800,3854
1662195965813,basic_write,rds,,180,500
1662195966230,basic_write,rds,,161,500
1662195966651,basic_write,rds,,181,500
1662195967076,basic_write,rds,,161,500
1662195967510,basic_write,rds,,198,500
1662195967938,basic_write,rds,,143,500
1662195968355,basic_write,rds,,181,500
1662195968796,basic_write,rds,,139,354
1662195977208,basic_write,timestream,,15388,3854
1662195995623,basic_write,cloudwatch_logs,,177,500
1662195996068,basic_write,cloudwatch_logs,,186,500
1662195996491,basic_write,cloudwatch_logs,,168,500
1662195996970,basic_write,cloudwatch_logs,,187,500
1662195997450,basic_write,cloudwatch_logs,,187,500
1662195997929,basic_write,cloudwatch_logs,,159,500
1662195998409,basic_write,cloudwatch_logs,,181,500
1662195998812,basic_write,cloudwatch_logs,,157,354
1662196002309,basic_write,elasticsearch,,797,3854
1662196005057,basic_write,rds,,196,500
1662196005488,basic_write,rds,,163,500
1662196005880,basic_write,rds,,181,500
1662196006296,basic_write,rds,,181,500
1662196006730,basic_write,rds,,198,500
1662196007150,basic_write,rds,,208,500
1662196007571,basic_write,rds,,162,500
1662196008035,basic_write,rds,,118,354
1662196016049,basic_write,timestream,,15826,3854
1662196034486,basic_write,cloudwatch_logs,,212,500
1662196034949,basic_write,cloudwatch_logs,,202,500
1662196035429,basic_write,cloudwatch_logs,,187,500
1662196035890,basic_write,cloudwatch_logs,,197,500
1662196036370,basic_write,cloudwatch_logs,,208,500
1662196036830,basic_write,cloudwatch_logs,,191,500
1662196037309,basic_write,cloudwatch_logs,,199,500
1662196037751,basic_write,cloudwatch_logs,,140,357
1662196041328,basic_write,elasticsearch,,1158,3857
1662196044491,basic_write,rds,,180,500
1662196044908,basic_write,rds,,201,500
1662196045331,basic_write,rds,,160,500
1662196045775,basic_write,rds,,159,500
1662196046229,basic_write,rds,,187,500
1662196046616,basic_write,rds,,160,500
1662196047032,basic_write,rds,,181,500
1662196047489,basic_write,rds,,138,357
1662196055089,basic_write,timestream,,16655,3857
1662196073990,basic_write,cloudwatch_logs,,704,500
1662196074951,basic_write,cloudwatch_logs,,170,500
1662196075450,basic_write,cloudwatch_logs,,209,500
1662196075930,basic_write,cloudwatch_logs,,209,500
1662196076391,basic_write,cloudwatch_logs,,185,500
1662196076930,basic_write,cloudwatch_logs,,187,500
1662196077410,basic_write,cloudwatch_logs,,230,500
1662196077871,basic_write,cloudwatch_logs,,151,357
1662196081389,basic_write,elasticsearch,,838,3857
1662196084199,basic_write,rds,,216,500
1662196084596,basic_write,rds,,181,500
1662196085015,basic_write,rds,,162,500
1662196085459,basic_write,rds,,162,500
1662196085910,basic_write,rds,,200,500
1662196086312,basic_write,rds,,180,500
1662196086759,basic_write,rds,,142,500
1662196087176,basic_write,rds,,142,357
1662196095629,basic_write,timestream,,16117,3857
1662196114467,basic_write,cloudwatch_logs,,196,500
1662196114892,basic_write,cloudwatch_logs,,208,500
1662196115411,basic_write,cloudwatch_logs,,207,500
1662196115890,basic_write,cloudwatch_logs,,215,500
1662196116389,basic_write,cloudwatch_logs,,215,500
1662196116831,basic_write,cloudwatch_logs,,187,500
1662196117312,basic_write,cloudwatch_logs,,188,500
1662196117771,basic_write,cloudwatch_logs,,128,357
1662196121090,basic_write,elasticsearch,,923,3857
1662196124073,basic_write,rds,,180,500
1662196124471,basic_write,rds,,160,500
1662196124896,basic_write,rds,,180,500
1662196125332,basic_write,rds,,178,500
1662196125771,basic_write,rds,,199,500
1662196126175,basic_write,rds,,180,500
1662196126650,basic_write,rds,,200,500
1662196127456,basic_write,rds,,175,357
1662196135969,basic_write,timestream,,16053,3857
1662196154711,basic_write,cloudwatch_logs,,236,500
1662196155132,basic_write,cloudwatch_logs,,194,500
1662196155632,basic_write,cloudwatch_logs,,189,500
1662196156092,basic_write,cloudwatch_logs,,172,500
1662196156591,basic_write,cloudwatch_logs,,228,500
1662196157051,basic_write,cloudwatch_logs,,222,500
1662196157549,basic_write,cloudwatch_logs,,186,500
1662196158009,basic_write,cloudwatch_logs,,131,357
1662196161250,basic_write,elasticsearch,,900,3857
1662196164178,basic_write,rds,,199,500
1662196164591,basic_write,rds,,197,500
1662196165030,basic_write,rds,,198,500
1662196165436,basic_write,rds,,161,500
1662196165859,basic_write,rds,,162,500
1662196166276,basic_write,rds,,163,500
1662196166732,basic_write,rds,,199,500
1662196167180,basic_write,rds,,147,357
1662196175249,basic_write,timestream,,15877,3857
1662196193550,basic_write,cloudwatch_logs,,780,500
1662196194591,basic_write,cloudwatch_logs,,211,500
1662196195070,basic_write,cloudwatch_logs,,207,500
1662196195512,basic_write,cloudwatch_logs,,210,500
1662196196050,basic_write,cloudwatch_logs,,210,500
1662196196511,basic_write,cloudwatch_logs,,209,500
1662196196991,basic_write,cloudwatch_logs,,211,500
1662196197450,basic_write,cloudwatch_logs,,155,357
1662196201049,basic_write,elasticsearch,,738,3857
1662196204236,basic_write,rds,,161,500
1662196204650,basic_write,rds,,180,500
1662196205061,basic_write,rds,,181,500
1662196205510,basic_write,rds,,179,500
1662196205913,basic_write,rds,,161,500
1662196206341,basic_write,rds,,162,500
1662196206759,basic_write,rds,,160,500
1662196207210,basic_write,rds,,141,357
1662196213429,basic_write,timestream,,18137,3857
1662196234589,basic_write,cloudwatch_logs,,213,500
1662196235032,basic_write,cloudwatch_logs,,191,500
1662196235531,basic_write,cloudwatch_logs,,245,500
1662196236030,basic_write,cloudwatch_logs,,212,500
1662196236491,basic_write,cloudwatch_logs,,283,500
1662196237031,basic_write,cloudwatch_logs,,223,500
1662196237491,basic_write,cloudwatch_logs,,205,500
1662196237933,basic_write,cloudwatch_logs,,154,357
1662196241509,basic_write,elasticsearch,,582,3857
1662196244294,basic_write,rds,,200,500
1662196244697,basic_write,rds,,164,500
1662196245149,basic_write,rds,,181,500
1662196245570,basic_write,rds,,180,500
1662196245977,basic_write,rds,,181,500
1662196246415,basic_write,rds,,160,500
1662196246890,basic_write,rds,,180,500
1662196247296,basic_write,rds,,121,357
1662196255010,basic_write,timestream,,15319,3857
1662196274406,basic_write,cloudwatch_logs,,175,500
1662196274813,basic_write,cloudwatch_logs,,198,500
1662196275369,basic_write,cloudwatch_logs,,188,500
1662196275831,basic_write,cloudwatch_logs,,207,500
1662196276310,basic_write,cloudwatch_logs,,204,500
1662196276790,basic_write,cloudwatch_logs,,200,500
1662196277270,basic_write,cloudwatch_logs,,204,500
1662196277732,basic_write,cloudwatch_logs,,149,357
1662196281269,basic_write,elasticsearch,,479,3857
1662196284079,basic_write,rds,,143,500
1662196284510,basic_write,rds,,159,500
1662196285316,basic_write,rds,,163,500
1662196285756,basic_write,rds,,179,500
1662196286210,basic_write,rds,,180,500
1662196286616,basic_write,rds,,162,500
1662196287051,basic_write,rds,,199,500
1662196287491,basic_write,rds,,140,357
1662196294710,basic_write,timestream,,16581,3857
1662196595442,basic_write,cloudwatch_logs,,195,500
1662196595854,basic_write,cloudwatch_logs,,159,500
1662196596352,basic_write,cloudwatch_logs,,206,500
1662196596754,basic_write,cloudwatch_logs,,79,192
1662196598532,basic_write,elasticsearch,,519,1692
1662196600057,basic_write,rds,,188,500
1662196600481,basic_write,rds,,189,500
1662196600902,basic_write,rds,,164,500
1662196601338,basic_write,rds,,82,192
1662196607291,basic_write,timestream,,5931,1692
1662196614893,basic_write,cloudwatch_logs,,674,500
1662196615871,basic_write,cloudwatch_logs,,187,500
1662196616332,basic_write,cloudwatch_logs,,147,500
1662196616791,basic_write,cloudwatch_logs,,98,192
1662196618491,basic_write,elasticsearch,,540,1692
1662196620125,basic_write,rds,,162,500
1662196620517,basic_write,rds,,159,500
1662196620952,basic_write,rds,,222,500
1662196621377,basic_write,rds,,93,192
1662196627791,basic_write,timestream,,5625,1692
1662196635622,basic_write,cloudwatch_logs,,198,500
1662196636073,basic_write,cloudwatch_logs,,140,500
1662196636590,basic_write,cloudwatch_logs,,159,500
1662196636992,basic_write,cloudwatch_logs,,118,184
1662196638812,basic_write,elasticsearch,,380,1684
1662196640236,basic_write,rds,,199,500
1662196640671,basic_write,rds,,180,500
1662196641073,basic_write,rds,,161,500
1662196641492,basic_write,rds,,98,184
1662196646551,basic_write,timestream,,5643,1684
1662196655311,basic_write,cloudwatch_logs,,675,500
1662196656193,basic_write,cloudwatch_logs,,176,500
1662196656653,basic_write,cloudwatch_logs,,187,500
1662196657112,basic_write,cloudwatch_logs,,117,166
1662196658711,basic_write,elasticsearch,,522,1666
1662196660360,basic_write,rds,,199,500
1662196660758,basic_write,rds,,181,500
1662196661211,basic_write,rds,,180,500
1662196661632,basic_write,rds,,80,166
1662196666631,basic_write,timestream,,5978,1666
1662196674852,basic_write,cloudwatch_logs,,678,500
1662196675811,basic_write,cloudwatch_logs,,212,500
1662196676272,basic_write,cloudwatch_logs,,242,500
1662196676752,basic_write,cloudwatch_logs,,98,151
1662196678351,basic_write,elasticsearch,,610,1651
1662196679980,basic_write,rds,,199,500
1662196680377,basic_write,rds,,161,500
1662196680812,basic_write,rds,,199,500
1662196681236,basic_write,rds,,109,151
1662196687511,basic_write,timestream,,5434,1651
1662196694669,basic_write,cloudwatch_logs,,172,500
1662196695132,basic_write,cloudwatch_logs,,212,500
1662196695592,basic_write,cloudwatch_logs,,224,500
1662196696033,basic_write,cloudwatch_logs,,60,133
1662196697831,basic_write,elasticsearch,,859,1633
1662196699772,basic_write,rds,,198,500
1662196700172,basic_write,rds,,200,500
1662196700612,basic_write,rds,,199,500
1662196701051,basic_write,rds,,80,133
1662196707271,basic_write,timestream,,5655,1633
1662196714293,basic_write,cloudwatch_logs,,656,500
1662196715252,basic_write,cloudwatch_logs,,212,500
1662196715711,basic_write,cloudwatch_logs,,189,500
1662196716133,basic_write,cloudwatch_logs,,78,111
1662196717811,basic_write,elasticsearch,,457,1611
1662196719320,basic_write,rds,,197,500
1662196719732,basic_write,rds,,199,500
1662196720153,basic_write,rds,,141,500
1662196720630,basic_write,rds,,61,111
1662196727151,basic_write,timestream,,5514,1611
1662196735032,basic_write,cloudwatch_logs,,686,500
1662196735952,basic_write,cloudwatch_logs,,207,500
1662196736433,basic_write,cloudwatch_logs,,207,500
1662196736911,basic_write,cloudwatch_logs,,189,500
1662196737335,basic_write,cloudwatch_logs,,165,500
1662196737851,basic_write,cloudwatch_logs,,205,500
1662196738294,basic_write,cloudwatch_logs,,169,500
1662196738774,basic_write,cloudwatch_logs,,186,500
1662196739272,basic_write,cloudwatch_logs,,214,500
1662196739713,basic_write,cloudwatch_logs,,187,500
1662196740172,basic_write,cloudwatch_logs,,78,79
1662196744631,basic_write,elasticsearch,,1417,5079
1662196748596,basic_write,rds,,181,500
1662196749031,basic_write,rds,,178,500
1662196749418,basic_write,rds,,164,500
1662196749871,basic_write,rds,,201,500
1662196750274,basic_write,rds,,178,500
1662196750695,basic_write,rds,,181,500
1662196751152,basic_write,rds,,180,500
1662196751554,basic_write,rds,,164,500
1662196751982,basic_write,rds,,165,500
1662196752418,basic_write,rds,,180,500
1662196752872,basic_write,rds,,64,79
1662196761852,basic_write,timestream,,22356,5079
1662196787488,basic_write,cloudwatch_logs,,238,500
1662196787934,basic_write,cloudwatch_logs,,202,500
1662196788473,basic_write,cloudwatch_logs,,218,500
1662196788954,basic_write,cloudwatch_logs,,192,500
1662196789452,basic_write,cloudwatch_logs,,201,500
1662196789894,basic_write,cloudwatch_logs,,201,500
1662196790413,basic_write,cloudwatch_logs,,220,500
1662196790912,basic_write,cloudwatch_logs,,204,500
1662196791374,basic_write,cloudwatch_logs,,161,500
1662196791853,basic_write,cloudwatch_logs,,201,500
1662196792294,basic_write,cloudwatch_logs,,80,79
1662196796691,basic_write,elasticsearch,,1459,5079
1662196800906,basic_write,rds,,430,500
1662196801542,basic_write,rds,,220,500
1662196801998,basic_write,rds,,475,500
1662196802714,basic_write,rds,,212,500
1662196803190,basic_write,rds,,184,500
1662196803613,basic_write,rds,,201,500
1662196804023,basic_write,rds,,163,500
1662196804473,basic_write,rds,,200,500
1662196804893,basic_write,rds,,259,500
1662196805413,basic_write,rds,,182,500
1662196805854,basic_write,rds,,54,79
1662196814512,basic_write,timestream,,22735,5079
1662196840789,basic_write,cloudwatch_logs,,229,500
1662196841235,basic_write,cloudwatch_logs,,185,500
1662196841734,basic_write,cloudwatch_logs,,190,500
1662196842232,basic_write,cloudwatch_logs,,209,500
1662196842732,basic_write,cloudwatch_logs,,222,500
1662196843194,basic_write,cloudwatch_logs,,183,500
1662196843673,basic_write,cloudwatch_logs,,219,500
1662196844135,basic_write,cloudwatch_logs,,183,500
1662196844633,basic_write,cloudwatch_logs,,183,500
1662196845115,basic_write,cloudwatch_logs,,181,500
1662196845555,basic_write,cloudwatch_logs,,104,79
1662196850191,basic_write,elasticsearch,,1319,5079
1662196854089,basic_write,rds,,241,500
1662196854539,basic_write,rds,,178,500
1662196854958,basic_write,rds,,162,500
1662196855402,basic_write,rds,,163,500
1662196855852,basic_write,rds,,200,500
1662196856274,basic_write,rds,,142,500
1662196856731,basic_write,rds,,161,500
1662196857123,basic_write,rds,,181,500
1662196857592,basic_write,rds,,160,500
1662196857994,basic_write,rds,,163,500
1662196858418,basic_write,rds,,63,79
1662196866252,basic_write,timestream,,22133,5079
1662196892957,basic_write,cloudwatch_logs,,307,500
1662196893492,basic_write,cloudwatch_logs,,198,500
1662196893955,basic_write,cloudwatch_logs,,159,500
1662196894453,basic_write,cloudwatch_logs,,192,500
1662196894932,basic_write,cloudwatch_logs,,159,500
1662196895374,basic_write,cloudwatch_logs,,194,500
1662196895892,basic_write,cloudwatch_logs,,179,500
1662196896352,basic_write,cloudwatch_logs,,187,500
1662196896813,basic_write,cloudwatch_logs,,210,500
1662196897255,basic_write,cloudwatch_logs,,219,500
1662196897703,basic_write,cloudwatch_logs,,97,79
1662196902352,basic_write,elasticsearch,,1239,5079
1662196906098,basic_write,rds,,161,500
1662196906532,basic_write,rds,,181,500
1662196906939,basic_write,rds,,179,500
1662196907374,basic_write,rds,,220,500
1662196907862,basic_write,rds,,160,500
1662196908279,basic_write,rds,,181,500
1662196908718,basic_write,rds,,161,500
1662196909174,basic_write,rds,,200,500
1662196909579,basic_write,rds,,161,500
1662196910052,basic_write,rds,,197,500
1662196910459,basic_write,rds,,45,79
1662196919993,basic_write,timestream,,21097,5079
1662196944488,basic_write,cloudwatch_logs,,218,500
1662196944954,basic_write,cloudwatch_logs,,188,500
1662196945453,basic_write,cloudwatch_logs,,224,500
1662196945952,basic_write,cloudwatch_logs,,211,500
1662196946413,basic_write,cloudwatch_logs,,208,500
1662196947332,basic_write,cloudwatch_logs,,222,500
1662196947794,basic_write,cloudwatch_logs,,223,500
1662196948255,basic_write,cloudwatch_logs,,187,500
1662196948735,basic_write,cloudwatch_logs,,209,500
1662196949272,basic_write,cloudwatch_logs,,205,500
1662196949679,basic_write,cloudwatch_logs,,88,79
1662196954132,basic_write,elasticsearch,,1097,5079
1662196957779,basic_write,rds,,162,500
1662196958175,basic_write,rds,,180,500
1662196958634,basic_write,rds,,197,500
1662196959054,basic_write,rds,,199,500
1662196959494,basic_write,rds,,199,500
1662196959915,basic_write,rds,,161,500
1662196960362,basic_write,rds,,161,500
1662196960794,basic_write,rds,,180,500
1662196961239,basic_write,rds,,162,500
1662196961712,basic_write,rds,,200,500
1662196962114,basic_write,rds,,78,79
1662196970412,basic_write,timestream,,22791,5079
1662196996567,basic_write,cloudwatch_logs,,390,500
1662196997194,basic_write,cloudwatch_logs,,701,500
1662196998116,basic_write,cloudwatch_logs,,362,500
1662196998795,basic_write,cloudwatch_logs,,636,500
1662196999735,basic_write,cloudwatch_logs,,459,500
1662197000494,basic_write,cloudwatch_logs,,273,500
1662197001074,basic_write,cloudwatch_logs,,256,500
1662197001672,basic_write,cloudwatch_logs,,314,500
1662197002215,basic_write,cloudwatch_logs,,267,500
1662197002812,basic_write,cloudwatch_logs,,438,500
1662197003459,basic_write,cloudwatch_logs,,95,79
1662197008232,basic_write,elasticsearch,,817,5079
1662197011556,basic_write,rds,,180,500
1662197011973,basic_write,rds,,199,500
1662197012399,basic_write,rds,,161,500
1662197012834,basic_write,rds,,200,500
1662197013259,basic_write,rds,,162,500
1662197013679,basic_write,rds,,181,500
1662197014153,basic_write,rds,,179,500
1662197014559,basic_write,rds,,181,500
1662197015014,basic_write,rds,,161,500
1662197015452,basic_write,rds,,180,500
1662197015859,basic_write,rds,,68,79
1662197024933,basic_write,timestream,,20597,5079
1662197049605,basic_write,cloudwatch_logs,,215,500
1662197050016,basic_write,cloudwatch_logs,,190,500
1662197050496,basic_write,cloudwatch_logs,,209,500
1662197051033,basic_write,cloudwatch_logs,,221,500
1662197051475,basic_write,cloudwatch_logs,,190,500
1662197051993,basic_write,cloudwatch_logs,,204,500
1662197052473,basic_write,cloudwatch_logs,,221,500
1662197052973,basic_write,cloudwatch_logs,,206,500
1662197053473,basic_write,cloudwatch_logs,,210,500
1662197053933,basic_write,cloudwatch_logs,,205,500
1662197054372,basic_write,cloudwatch_logs,,79,79
1662197059472,basic_write,elasticsearch,,629,5079
1662197062939,basic_write,rds,,179,500
1662197063372,basic_write,rds,,181,500
1662197063780,basic_write,rds,,178,500
1662197064233,basic_write,rds,,180,500
1662197064635,basic_write,rds,,200,500
1662197065098,basic_write,rds,,161,500
1662197065553,basic_write,rds,,197,500
1662197065993,basic_write,rds,,180,500
1662197066432,basic_write,rds,,180,500
1662197066838,basic_write,rds,,142,500
1662197067258,basic_write,rds,,67,79
1662197076253,basic_write,timestream,,20757,5079
1662197438381,basic_write,cloudwatch_logs,,233,500
1662197438817,basic_write,cloudwatch_logs,,73,166
1662197439790,basic_write,elasticsearch,,439,666
1662197440860,basic_write,rds,,339,500
1662197441377,basic_write,rds,,99,166
1662197445191,basic_write,timestream,,2191,666
1662197448633,basic_write,cloudwatch_logs,,685,500
1662197449592,basic_write,cloudwatch_logs,,97,166
1662197450570,basic_write,elasticsearch,,297,666
1662197451517,basic_write,rds,,163,500
1662197451918,basic_write,rds,,56,166
1662197454330,basic_write,timestream,,3978,666
1662197458953,basic_write,cloudwatch_logs,,650,500
1662197460252,basic_write,cloudwatch_logs,,97,166
1662197461250,basic_write,elasticsearch,,258,666
1662197462123,basic_write,rds,,196,500
1662197462531,basic_write,rds,,97,166
1662197466192,basic_write,timestream,,3040,666
1662197470510,basic_write,cloudwatch_logs,,221,500
1662197470953,basic_write,cloudwatch_logs,,81,166
1662197471990,basic_write,elasticsearch,,240,666
1662197472861,basic_write,rds,,162,500
1662197473273,basic_write,rds,,62,166
1662197477390,basic_write,timestream,,1875,666
1662197480113,basic_write,cloudwatch_logs,,693,500
1662197481032,basic_write,cloudwatch_logs,,86,166
1662197481971,basic_write,elasticsearch,,377,666
1662197482941,basic_write,rds,,142,500
1662197483337,basic_write,rds,,62,166
1662197487291,basic_write,timestream,,2571,666
1662197490894,basic_write,cloudwatch_logs,,695,500
1662197491892,basic_write,cloudwatch_logs,,98,166
1662197492831,basic_write,elasticsearch,,279,666
1662197493834,basic_write,rds,,159,500
1662197494219,basic_write,rds,,78,166
1662197498093,basic_write,timestream,,2179,666
1662197500974,basic_write,cloudwatch_logs,,674,500
1662197501913,basic_write,cloudwatch_logs,,117,166
1662197502831,basic_write,elasticsearch,,322,666
1662197503796,basic_write,rds,,179,500
